Review_Text,Review_Date,Rating_Score,Platform_Source,Business_Category,Product_Name,Raw_Category,Item_Id
Thanks. Paketnya dah nyampe tepat waktu,01 Jul 2016,5,Lazada,Elektronik,"WD Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524425
"Hardisk Western Digital. Pengiriman barangnya cepet, pesen selasa hari rabu sampai. kalau hardisknya bagus...",2019-10-02,3,Lazada,Elektronik,"WD Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524425
PUAS ama LAZADA. Kiriman secepat kilat. Pesan kemarin hari ini udah sampai. thx Lazada & Kenkez,2019-10-02,5,Lazada,Elektronik,"WD Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524425
barangnya tidak tahan lama. saya sudah beli sudah 2 bulan lalu tetapi sekarang hardsdisk tidak bisa dipakai (padahal jarang dipakai).. mohon infonya untuk klaim garansi..,20 Des 2017,3,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"Barang Sesuai. Produk : 98% Mulus, Bagian Belakang Ada Goresan Sedikit Pengiriman : Benar Tiba Hari ini, Tapi Malem banget, Tiba Jam 8 Malem, Kasian Abang Go-Jek nya. Kualiatas : Bagus, Sesuai Deskripsi, Hitam dan 1TB Packing : Relatif... Sesuai Standar",02 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Kecewa. Kecewa dengan pengirimannya. Udah seminggu lebih barang tidak nyampai juga. Status masih dalam proses trs. Bayar mahal tapi lama.,09 Jan 2018,1,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
sesuai pesanan,11 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"barang bagus, packingan rapi, rekom deh",22 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
pengiriman cepat. barang sesuai deskripsi. kapasitas sesuai deskripsi (1 tera). seperti nya harua hati2 dgn colikan sata nya.,10 Mar 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"pengiriman cepat barang sesuai, mudah2an awet",06 Feb 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Cepat. Barang sudah sampai dengan selamat dan masih tersegel. Terima kasih.,11 Feb 2018,4,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Gak ada kartu garansi,12 Okt 2016,3,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"Bagus. cepat, barang sesuai",25 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
barang bagus simpel solid bgt bentuk nya. thanks recommended bgt,26 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Pengiriman dan kualitas produk mantap!. Pengiriman cepat dan kualitas produk serta packaging sangat baik!,10 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Pengiriman pesanan. respon cepat barang juga cepat... terima kasih barang sudah sampai packing rapi,08 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"recomended lha. barang bagus, kecepatan lumayan sesuai harga",19 Des 2017,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Kualitas bagus. Sudah dicoba dan hasilnya bagus transfer data ngebutt mantap,03 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Bagus dan lekas sampai,07 Des 2017,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"Pembelian Hardisk Eksternal 1 TB. Terima kasih, barang sudah diterima dengan baik dan sesuai.",03 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
apik. lumayan lah,13 Des 2017,4,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Sesuai ekspektasi. barang sudah diterima dgn keadaan baik. packing rapi. kualitas barang sesuai ekspektasi.,14 Des 2017,4,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"Warna Produk. Warna sesuai gambar, kecepatan transfer data cukup baik.",07 Des 2017,3,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
ntaps,11 Nov 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
good,14 Des 2017,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
mantap,11 Nov 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Good,05 Des 2017,3,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
Puas,12 Mar 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
OKAY,14 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
good,05 Jan 2018,5,Lazada,Elektronik,"Western Digital Elements 2.5"" - 1 TB - Hitam",beli-harddisk-eksternal,524430
"Barang ok. Barang yang saya terima ok.. Kualitas dan harga juga ok. Cuma masalah nyampai nya lama. Hampir 2 minggu.. mungkin karna daerah pontianak maka lama.. Tapi, dari semua.. saya sangat puas.. terima kasih lazada.. Tinggal nunggu 2 barang ge yang belum sampai.",25 Apr 2017,3,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"puas. barang dikemas dengan baik, segel tidak rusak dan yang terpenting barang bisa digunakan. harga tergolong murah",12 Des 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
bagus,14 Jan 2017,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Barang bagus, cocok untuk external harddisk. Pengiriman tepat waktu, packing bagus, barang berfungsi dengan baik, sudah dicoba copy, delete, format, semua berfungsi dengan baik",27 Apr 2017,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"brang udah Sampai Sesuai pesanan, trimkasih leseller, trimksih lazada",14 Mei 2019,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
markotop pkoknya mah,06 Jul 2017,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
barang cepat sampai joss service kurui lazada express,27 Mar 2019,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
produk original. kemasan ok.,13 Des 2018,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"BAgus . Murah pula . Beli pas flash sale , jadi cuma Rp.52.400 saja ..",15 Nov 2018,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"bagus tapi lelet pengirimannya , tapi tq gan",15 Nov 2018,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
works well. sampenya juga cepet. thanks.,15 Nov 2018,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
fisikly oke,15 Nov 2018,3,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
barang sdh diterima dan bisa berfungsi dgn baik.. mantapppppppp,05 Nov 2018,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"tau deh msh bisa apa ga, brgnya ga tau kmn",21 Okt 2016,3,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
sangat puas,29 Okt 2018,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Barang sdh sampai dan berfungsi baik .. Pengiriman cukup cepat.. Thx ya ..,29 Okt 2018,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"packing rapi, cepat sampai, semoga awet",29 Okt 2018,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"not bad. pas beli harganya lebih mahal dibanding official . tapi gpp lah ya , smpe skarang aman",07 Jul 2017,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Flashdisknya bagus, semoga tahan lama.",09 Jul 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Puas. Barangnya bagus. Sangat ringan. Pengiriman sesuai dengan skedul,24 Okt 2016,3,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Thanks. Thanks barang dah sampe,13 Okt 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"memuaskan. barang sesuai dengan harapan, tidak ada masalah, paketnya juga cepat terima kasih :)",10 Feb 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Top Markotop. Sandisk memang terbaik buat storage,05 Nov 2015,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Barang Oke. Packing Rapih, Pengantaran Cepet, Banget. Kemaren Mesen, hari ini udh nyampe. Kualitas barang good, Ntaps Lah",2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
lumayan sih,26 Feb 2017,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Orginal. Barang asli, mungil dan ringan, thanks lazada...",01 Mei 2017,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
ajib,12 Apr 2019,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
original,24 Jul 2019,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Good. Barangnya udah sampe. Bagus, packingnya juga rapih. Sukaaaaa:)",14 Mar 2017,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
fast. cepat dan sesuao descripsi,20 Jan 2017,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"mantep. Brg bagus, respond agak lama, tp nyampe dng kondisi bgus, tk",03 Sep 2016,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Nice original product with great price.,14 Jul 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Puas. Packing good. Item kondisi bagus. Waktu lama/ maksimal day. Overall puas,17 Jun 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Ok. Thx lazada. Baranv sudah sampai. Sampe order bekali2 murah meriah.,15 Jun 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
sandisk flashdisk 16gb. packing rapih. thanks lazada!,10 Jun 2016,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Service. Pas datang barang'y bagus ko, complete,orisinil juga.thx lazada",04 Mei 2016,3,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Sandisk Flashdisk. brg telah diterima packing rapi n cepat terimaksih Lazada.,11 Mei 2016,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
sngat puas,20 Jan 2017,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Great and Recommended!!!!. Barangnya sesuai dengan dengan informasi produk bisa digunakan dgn Macbook benar2 plug n play~~~ Agak kaget karena jadwalnya dikirim senin tapi tadi kurirnya dtang, huwa~~~ Lazada jjang!!!!! toko onlinenya juga jjang!!!",2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
bagus. bagus,16 Jul 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Bagus,22 Okt 2016,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Lma. Sya mesan hari minggu ko sampe skarng blom dtng,2019-10-02,2,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Murah meriah Lazada mantap...,2019-10-02,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Makasih barangnya sudah sampai cepet dan packignya juga rapi,2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
bagus. barang bagus,2019-10-02,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"barangnya sudah sampai,,",2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Bagus pengeriman lama. Barangnya bagus, tp pengirimanya lama",2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
good. Dengan harga murah tapi mendapatkan barang yang bagus.. trims lazada.,2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
good. sudah diterima dengan kondisi yang baik dan packing yang rapi. thanks,2019-10-02,5,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Ok. Murah meriah Lazada mantap...,2019-10-02,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
"Bagus. barang udh diterima td, bagus barangnya",2019-10-02,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Overall lazada terpercaya dan mantap,2019-10-02,4,Lazada,Elektronik,SanDisk Flashdisk Cruzer Blade CZ50 16GB,beli-harddisk-eksternal,526823
Barang sesuai dengan pesanan. Pesanan dalam kondisi baik. Packaging rapi. Terima kasih,29 Agu 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
"telah diterima sama siapa Bos, sy blm terima pesanan tuh",12 Des 2018,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
berfungsi dengan baik,12 Jul 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
Barang ori. Barang original sandisk,02 Apr 2017,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
Awet dan bagus,18 Mei 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
Cepet ilang,13 Apr 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
barang bagus,07 Des 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
bagus. Awet cepet sampe nya juga,30 Apr 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
ok banget,24 Jul 2019,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
"Tq, TOP",12 Des 2018,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
bagus,05 Agu 2016,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
lumayan,18 Mei 2016,1,Lazada,Elektronik,Sandisk Flashdisk Cruzer Blade CZ50 32GB,beli-harddisk-eksternal,526839
terimakasih,09 Sep 2019,5,Lazada,Elektronik,OTG Android Micro USB / Konektor OTG Robot Android Tipe Micro USB (SuperPowers),beli-harddisk-eksternal,530094788
beli 2 mati 1,07 Mei 2019,5,Lazada,Elektronik,OTG Android Micro USB / Konektor OTG Robot Android Tipe Micro USB (SuperPowers),beli-harddisk-eksternal,530094788
barang sudah diterima dengan selamat,13 Nov 2014,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
mantaaf produknya. sy beli sbgai kado buat tmn dan tmn sy sngat menyukai hadiahnya..bagus buat presentasi kantor dan berfungsi dgn baik..thx u,25 Des 2014,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Oks bgt. Aku udah terima. Dan semua fungsinya jalan semua. Cuma untuk flashdisk coba ada ukuran lebih gede lagi. Kayaknya lebih ajib deh,13 Mei 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"barangnya sangat bagus dan sangat bermanfaat, simple karena satu barang dengan tiga manfaat . modelnya terlihat mewah, sangat memuaskan .",30 Apr 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"pengiriman nya cepat minggu pesan selasa langsung datang. uda dicoba semua berfungsi dg baik. smoga awet yak, thx",10 Apr 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"brg sdh sy terima dan sesuai dgn yg di iklan kan mantap!!, jd mau belanja lg, maju terus lazada oye.",31 Des 2015,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Barang kondisi baik,05 Mar 2015,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
terima kasih barang sudah di gunakan,30 Mei 2018,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
sangat membantu dan penyimpannya mudah bisa di bawa setiap. hari,26 Okt 2018,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"100% Bagus. Kriman Cepat, Bungkusnya Rap, Barangnya Bagus, Sesuai Gambar, dan Murah",23 Mei 2018,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
istimewa... barang bagus dan sangat bermanfaat..,19 Jul 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Oke. Sesuai harga si... cm ada beberapa yang redup pointernya tp pas diganti batre terang lagi si...,30 Okt 2017,4,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
awet dan tahan lama,14 Sep 2014,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Sesuai spesifikasi. Sesuai spesifikasi,15 Sep 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Ini praktis. Enak kalo di bawa ngantor,06 Apr 2016,4,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Luar biasa.. :). Kiriman Cepat, Kualitas Barang Bagus.. ! Thanks untuk Penjual dan Lazada.. :)",25 Des 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Pulpen laser. Lovee iiitt...thanks a million,03 Jul 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"produk pesanan sesuai yg ditambah..Dan berfungsi dgn baik, tks",03 Jul 2016,4,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Mantap. Mkasih, barangnya udah nyampek",03 Jul 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"ok, sesuai dengan yang ditampilkan",20 Mei 2016,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"very good 3in1 function ,elegant,and eye catching",13 Mei 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Like. Wuiih...turun harga lagi....pengiriman gratis, barang bagus, cuma sedikit besar....thx lazada",27 Apr 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"3 IN 1 OKE. Praktis, keren....Pelayanan maksimal.... Lazada OKE....sukes.....",09 Apr 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
fast delivery. pesan tanggal 1 april.sampai tanggal 5 april.cepat.soalnya dikirimnya ke parigi.terima kasih,01 Apr 2016,4,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
terima kasih lazada :),25 Mar 2016,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive - Hitam. Barang sudah saya terima, tepat waktu dan sangat memuaskan, sesuai seperti yg di gambarkan.",06 Jul 2015,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Jangan mengecewakan!!!. Saya udah order bang, jangan sampai mengecewakan pelanggan diharapkan barang tidak rusak Dan masih baru, ini bintangnya saya kasih tiga dulu kalau barangnya udah nyampai Dan sesuai, barang tidak rusak/lecet baru saya kasih Lima bintang",2019-10-02,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"CT-Pen Laser Pointer. Halo, Untuk produk ini sangat bagus dan mewah. Tapi, untuk Penjual CT-Pen ini diharapkan harga bisa dikurangi sedikit lebih murah... Thanks!",2019-10-02,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Barang tidak berfungsi dengan baik. Pen & laser pointer nya berfungsi dengan baik..tetapi USB nya tidak dapat digunakan karena tidak bisa terdeteksi di PC..meski sudah ganti PC lain tetap sama,2019-10-02,1,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Sangat membantu pekerjaan sy utk meeting interpentansi dgn karyawan dan training dn vendor lain..dan ada flashdisknya yg sngat berguna utk menyimpan file atau data ..pokoknya pointer yg sangat bagus,murah dan berkualitas... Thankz lazada",2019-10-02,4,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
kurang puas,30 Jun 2016,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
bagus. 👌🏾❤️,18 Jul 2018,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Barang kualitas bagus,24 Sep 2015,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Lima Bintang. Moga2 Qualitynya: High , Sm Pesanannya Cepat Diantar",2019-10-02,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Barang sdh sampai. Bulpen Ok pointer Ok usb ngk bisa,",2019-10-02,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Pointer ga berfungsi. Pulpen ok. Usb ok. Hanya sayangnya pointer tidak bisa. Sudah ganti baterai jg masih mati.,2019-10-02,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
Kerennn bgt. Terimakasih barangnya berfungsi semua bwt Lazada t..o..p bgt blm pernah kecewa,2019-10-02,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Pointer rusak. Barangnya bgusss sih. Tpi sy kecewa krn pointernya gk bs,,, gregetan",2019-10-02,5,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Unik. Bagus dan Unik tapi sayang laser pointernya kurang terang, tapi ya sesuai dengan harganya.",2019-10-02,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
barangnya sudah diterima dan barangnya sesuai dengan yang diminta..thanz lazada,2019-10-02,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
"Produk diterima dgn baik,,",2019-10-02,3,Lazada,Elektronik,Best CT Pen Laser Pointer with 8GB USB 2.0 Flash Drive   - Hitam,beli-harddisk-eksternal,53098
