Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
pengiriman cepat. tv mantap. warnanya terlalu gonjreng defaultnya..hehe. overall suka suka suka,27 Mei 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Barang sdh diterima, bagus, mulus, aman, smg awet, gbr bgs, kurir ramah, trims lazada",19 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
joss,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"belum sebulan sudah rusak, prosedur claim garansinya bagaimana ?",12 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Mantap, order malam siang sampe top lah",19 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Kecewa dengan produknya di tulis udah digital tv, pas di coba ternyata belum support digital",07 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"cepat sampai,, pokonya kurir sama seller terbaikk",25 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sip dah, semoga awet",21 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barang sudah smpe.. mantul banhets. ok deh trmksh lazada.,17 Jun 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
"kakinya agak kendor,overall bagus lah",03 Jul 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
barang gk bisa hidup dijual,19 Jun 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
bagus ..pas ama harga,22 Jun 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"d pakai sehari langsung ga bisa ON,, cuma standby aja.. apa masalahnya ya.. pkoknya apes deh saya",12 Jun 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
Lumayan bagus,11 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"terimakasih barang bagus, , ,",19 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bagus,23 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sip,22 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Awal saya menerima barang dan mencobanya (Senin, 5 Agustus 2019), laptop terkena masalah di kipas, masalahnya persis seperti di salah satu thread forum MSI (saya ga bisa mengirim url di ulasan). Saya langsung menanyakan ini ke seller dan official page-nya MSI langsung. 5 hari berlalu dan TIDAK ADA JAWABAN SAMA SEKALI. Ini kali pertama saya diperlakukan ""sebaik"" ini oleh seller. Jangan salah paham, laptop MSI bagus kok, mungkin lebih bagus dari produk yang lain dengan harga yang sama. Jika Anda ingin membeli, silahkan saja. Tapi jika ada masalah di laptop seperti yang saya alami... semoga beruntung :).",07 Agu 2019,2,Lazada,Negative,Harga,No,Elektronik,No
"barang bagus mulusss rapii ,dan pengiriman cepat sekali",25 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantabbb,17 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sip.barang cepat sekali sampai.hanya butuh 2 hari untuk sampai k balikpapan.thanks,12 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
siip mendarat dengan selamat setelah dibuka barang mantap berfungsi normal,26 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
lumayan,18 Jul 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Kondisi barang sangat baik, tidak tergores atau pecah. terima kasih gan!",13 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mohon maaf ini saya mau complain kemana ya? Kok mau kirim pesan ke toko susah bgt dicari gak ada di aplikasi nya,09 Sep 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Packingny bagus, aman, laptopny juga cihuy. 👍👍",30 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Laptopnya dipack dengan aman&rapih. Datang cepat sehari sampai. Produk original. Semua masih tersegel sempurna😍 Terima kasih lazada👍,07 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
pesanan sudah sampai alamat,23 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
alhamdulillah.. berfungsi dg baik.. smg jadi amal kebaikan.. manfaat duniaakhirat.. aamiin,18 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sesuai desktipsi,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap,09 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
barang bagus dan murah,08 Agu 2019,5,Lazada,Positive,Harga,No,Elektronik,No
Barang nya bagus. Semoga awet. Masih di coba dulu,17 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Packing bagus...barang sampai dengan aman,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Office hanya free trail rebooting sangat lemot dan buka aplikasi bawaan lama padahal laptop baru, saran aj biar tidak lemot jgn aktifin cloud box atau one drive atau segala tentang back up aktifitas windows, dan program auto start up baikny dikurangin lewat msconfig ga ketampil semua pk app ccleaner br bisa klihatan start upny Trnyata bnyk biarr bootingnya ga lama. hasilny jd kerasa beneran laptop baru. bonusnya juga dapet tas dan stylus backlight keyboard ok.",28 Agu 2019,4,Lazada,Positive,Rasa,No,Elektronik,No
Bagus dn keren. Mantablah,18 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
thank you barang cepet sampe aman packaging good tapi gadapet Ms nyaa jd harus beli sendirii,09 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
good,25 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barangnya pokoknya mantap biar lama pengirimannya gk apa,31 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Pengirmn good job, tv mulus tp blm bsa nyala krn chanel'a blm d program, spt'a hrs pke antenA luar lg y gan,,,?!",13 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang baguss.mulus no lecet.. pengiriman cepet bangett pesen kmarin siang skrang sdh sampai.. thnks.,23 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
produk sesuai pesanan tapi pengiriman lumayan lama ke Palu Sulteng 8 hari,31 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Langsung coba, bagus, Mantap dan semoga gak ada masalah ke depannya,",05 Jun 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
cakep modek nya pas tyk Ruangan kecil..sykses trus lapak nya Boz,23 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantap, dicek berfungsi normal. mudah2an awet.",23 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Produk sesuai ekspetasi harga bersaing,komplit dan tidak dijual di estore manapun...bravo lazada",22 Agu 2019,5,Lazada,Positive,Harga,No,Elektronik,No
mayan lah datang cepet,28 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Triaksih lazada cepet bangt pokoknya mantap dah.....,27 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Barang lumayan sesuai harga tapi sayang saya pesan 2 bayar 2 tapi di kirim cuma 1...,04 Agu 2019,4,Lazada,Positive,Harga,No,Elektronik,No
Lumayan lah cuma gak Ada petunjuk pemakaian,16 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
barang sudah sampai dngn selamat👉👈👍,04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang bagus,17 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
cepat bgt Dateng ya mksih lazada,30 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantap,, pesanan ke 2 dari seller ini, dan tak pernah kecewa, maju terus gan",17 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
paket nya dah sampe.cpt bgt.tanks lazada,17 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sesuai pesanan,09 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
trimakasih ya braketnya udah tiba.. pengiriman hanya 2 hari,01 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Real pick. Ok lha. Thx,20 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
oke lumayan cepat hanya 2 kari langsung di kirim lanjut kerja yg baik lazada,24 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bagus cuma belum saya pasang,25 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barangnya bagus, paket nya ok dan sangat suai dgn harapan",19 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"paket sdh diterima , blm dibuka ,semoga sesuai dgn yg memesan,terimakasih.👍",11 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap......recomended seller,22 Jun 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
ok..,19 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Ciri2 keaslian uda jelas. Barang bagus work well. Kapasitas gak mgkn ada yg pas 64gb klo ada yg pas at lebih gw malah curiga itu bkn barang ori. Puas klo dapet barang ori patut dicontoh itu penjualnya, trims...",28 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Gak bisa dipakai. Begitu copy filenya hilang,13 Jul 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"Pokoknya mantap,walaupun lama gpp.",29 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Semua berfungsi dan realpic👌👍,15 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Udah sampe kemarin,,terima kasih",23 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Terima kasih barangnya sudah datang dan cukup memuaskan.,15 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantap,18 Jun 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Produk sesuai dan dijamin asli. Packaging rapi dan aman. Terima kasih!,02 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"pengiriman cepat bgt... packing super aman.... pesan senin sore jam 4, selasa siang udah sampe.... barang sesuai yg diharapkan..... sudah dicoba dan berfungsi dgn baik, semoga aweet... :)",23 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sesuai dgn deskirp nya Pengiriman cepat,18 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantab,cepet 3 hari pengiriman ke padang. produk oke. packing oke, cuman gapake kayu",09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Products sesuai deskripsi n bekerja dngn baik,29 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Laptop sesuai dg deskripsi. bekerja dg baik,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang diterima tepat waktu dan dalam kondisi baik,05 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Secara umum laptopnya bagus, tapi ternyata Windowsnya trial cuma 15 hari. Saya merasa tertipu karena di keterangan tidak dituliskan trial. Sebaiknya seller menuliskan keterangan yg lebih jelas, bahwa produk Windows ini trial, agar pembeli tidak merasa tertipu.",14 Sep 2019,3,Lazada,Neutral,Rasa,No,Elektronik,No
sesuai deskripsi. 👍,30 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang sudah sampai tp blm sy nyalain semoga mantil eh mantul msdy,01 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Paketnya udah nyampe tp blm di coba mudah2an bagus dan awet,29 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
cakep,10 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Harga sesuai produk, tapi seller oke, bagus packing, chat fast respon, puas lah sama tokonya. Good Partner, Good seller",08 Sep 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"pengiriman nya cepat dr estimasi dn dilindungi kotak kayu,tv mantep tdk ada yg cacat,spiker nyala.makasih lazada",09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantuulll...!!,08 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang cepet sampe. Sabtu peaen Senin datang. mantap barang sesuai pesanan. makasi lazada,14 Sep 2019,4,Lazada,Positive,Rasa,No,Elektronik,No
Suaranya gak bening...ga tw deh knp...so far smua ok. Thanks,09 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"real pick bnget mantul deh... brang ok sesuai oderan kurirnya ramah jga,mksh seller n lazada",09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
makasi lazada barang berfungsi dngan baik👍👍👍,04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
oke banget lzada.toko nya.respon cepat ramah..pengiriman bogor cepat....makasih lazada,04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"thanks to lazada barangnya mendarat dengan slamat tanpa lecet krn dikemas sangat rapih,hasilnya sangat memuaskan n cepat juga datangnya",28 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdulillah barang sdh sampai sesuai pesanan.kondisi tv hidup,spker hidup,gambar jernih.barang di pak rapi.ok deh....puas",22 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"cakeppppp, keamanan manteppp😍",04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
pekingan rapih dan mantap. semoga awet. dateng jg cepet cma 2 hari.,02 Sep 2019,4,Lazada,Positive,Rasa,No,Elektronik,No
pengiriman baguss ..rapih pake kayu juga biar gk rusak barang nya ..mantappp,04 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
sempurnaaaaa😘😘😘,01 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sblmnya sy sdh bilang cek dulu sblm brg dikirim, dan apa ternyata layar bagian atas renggang, sprtinya itu jg ada tempelan perekat buat tahanan,",09 Sep 2019,1,Lazada,Negative,Bentuk,No,Elektronik,No
produk mantap gan gambarnya jernih,22 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Dua hari langsung datang,Cucok meyong Lazada Thank's baru mau d coba nih LED nya,semoga awet",24 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"mengagumkan,,,sangat memuaskan",29 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Alhamdulillah akhirnya setelah ada sedikit masalah tv nya sampai jg, mudah2an awet. Makasih untuk sellernya. Semoga selalu ramah n good respon terus.",06 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
sampe dengan mulus...,01 Okt 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sumpah cakep banget barang real pic ga ada yg cacat satupun. kemasan rapi kurir pun ramah pengiriman sesuai estimasi.penjual ramah bgt respon cepat. tks lazada mudah2an awet tv nya tks buat toko sinar agung elektronik,04 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
packing aman pake kayu..,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sdh datang pesanannya cma speaker satunya gk bisa jernih suaranya kurirnya sngt sopan,03 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Alhamdulilah tv nya bgus bgt mantul nggk nyesel belanja di toko ini kurirnya juga baik bgt sabar,31 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
pket udah nyampe gan trmksihh kurir nya nya jga baik,30 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang cepat sampai cm 3 hari kemasan packing jg sangat rapi dan terjaga.waktu di coba semua berpungsi dgn baik dan lancar,thanks lazada moga awet dipakai ,makasih jg buat sinar agung elektronic.barangnya memuaskan.",28 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
keren bagus rapi,09 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"terimakasih barang sudah sampai ,,,,dengan keadaan bagus",11 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
memuaskan tanks dan tingkatkan terus,10 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sudah sampe gan dan responnya penjual bagus..good.thanks,08 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"paking bagus,barang sesuai bagus",08 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Maaf baru ngasih ulasan soal nya tv nya baru di coba, sempet kaget si ko tv nya enteng bgt biasa nya kan berat 😁 tp bagus bgt si pas di coba terima kasih saya suka tv nya 😙😙😙",03 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"terima kasih u/ seller nya🙏good luck, pengirimannya oke bgt pokoke👌and bang Abang kurirnya jga good luck🙏 thanx bgt,👍",06 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"ALLHAMDULILAH PESANAN DAH KETERIMA,LANGSUNG DI COBA HASILNYA OK",24 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"kecewa, barangnya pecah baru kali ini belanja di lazada ngerasa di rugikan gimana solusinya buat penjualnya ?",05 Sep 2019,1,Lazada,Negative,Rasa,Yes,Elektronik,No
"Mantaf ,pengiriman ny jg cpet bngt bs jd langganan ke toko ini 💃💃😘",31 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
alhamdullah barang udh sampai barang bagus pengiriman sangat cepat maksh lazada,20 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus mantap.,09 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
tv led polytronnya sdh mendarat dengan selamat sesuai spesifikasi trmksh toko sinar agung,01 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
produc nya bagus Memuaskan is the best,04 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Alhamdulillah komplit barang masih segel&ORI pembungkusan rapih seller juga lumayan cepat&ramah..thank u lazada&JNE...,23 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Mantap,09 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Barang oke,10 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantapp packing rapi, pengiriman cepat pula. puas belanja ditoko ini, jempol dech!!",16 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Seller nya ramah bngt,fast respon.kualitas sangat bagus.puas belanja disini🤗🤗🤗🤗",26 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
terimakasi lazada barang sudah diterima dgn bagus & baik.. 100% 👍👍👍,23 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
cepat pengiriman y,21 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Seneng baranga cepat sampai packing juga rapih.. terimakasih,25 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
kerennn dan harga terjangkau,31 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"mantul... brg sesuai pesanan, pengiriman cepat. thanks lazada & sinar agung electronic store",01 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
recomendded,30 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang oke, & garansi aman",21 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Pesanan teman-teman saya sebanyak 3 TV. Semoga awet dan bermanfaat buat mereka,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barang nya dah sampai dgn baik..,06 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Mantap, sesuai desktipsi, packing aman pake kayu...ok bangt",17 Jun 2019,4,Lazada,Positive,Rasa,No,Elektronik,No
bagus,30 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdulillah,,, makasih toko sinar agung smiga bersinar lagi,,, dan makasih lazada",16 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
frem tv nya kebuka jadi silao.,26 Sep 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
mntap skaliii,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sukaa,19 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Ok sip,14 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantul,20 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Pengiriman Sangat Cepat dan product sesuai, thanks Gan",22 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Respon cepat , barang sesuai Pesanan, mantap 👍👍👍",02 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
pengiriman cepat..aman..pokoknya puas bngt..,07 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantul mas bro,02 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap,28 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
ok mantaap,24 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
paket nyampenya cpt,01 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
👍,12 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Diterima dalam kondisi rusak seperti pada gambar,20 Jul 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
saya kecewa sama.lazada barang pesenan saya sdh 4x sll dikirim.tidak sesuai dengan order atau pesenan saya....kl.memang gak ada atau warna jenisnya gak ada ya kabari dong barang kosong daripada dikirim tapi gak sesuai untuk nembaliinnya juga ribet....butuh waktu....,22 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
nyusss,02 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
good,13 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
kecewa sya older yg 16gb tpi dtang nya 8gb gmna sih nih seller klu jualan yang benar donk,01 Agu 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"mks barang sesuai pesenan.,",02 Agu 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"sesuai, tapi blm coba",28 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"pengiriman cepat, packingan rapih. kwalitas kecepatan real...... terima kasih lazada dan seller",30 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Flesdisk jelek gak bisa d pake eror saya sangat kecewa,27 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Kcwaa produk ga mbaca failnya...,28 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"kwalitas oke banget, bagus banget. pengirima juga cepet banget. kurirnya juga langganan ramah senyum. terima kasih lazada dan seller",30 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap barangnya....puas bgt,14 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"paketnya sudh sampai trimaksih lazada,trimakasih color family pokoknya puas banget",18 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Asli sama gmbar nya kren.,06 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus,24 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
brg Ok,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
USB sudah dicoba. Lumayan bagus. Kapasitas mendekati 32 GB. Keseluruhan OK.,18 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bisa. sip,10 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Makasih gan terbaca sempurna .terima kasih seller .jayalah lazada,14 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus...barang udah sampe cepat lebih cepat.....mks LAZ,04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sampai dengan cepat packing rapih ...tapi barang blm sy cek...mudah2an bisa dipakai9,17 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Kurang.ada sebagian file yang tidak bisa di baca,01 Sep 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
uda sampai tpi belum di coba,30 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bgus,26 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"bintang 5. ada garansi jika flasdisk rusak, alhamdulillah sy coba, smua bagus, no virus, aman, recomended barangnya, recomended sellernya. hari ini bayar, besok langsung sampe... kerennn mantab jiwa, itu yg di sukai pembeli. thx kakak...",19 Feb 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"barang sudah sampe,barang bagus berfungsi dengan baik,saya kira datang nya hari sabtu padahal hari jumat juga sudah datang,,thx lazada",14 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang pesanan belum saya terima, kenapa sudah ada email bahwa saya sudah menerima, suruh tulis ulasan pula, apa yang mau saya ulas...",19 Okt 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Kurang memuaskan. Alhamdulillah barang baru sampai, di pesan tgl 8 februari, sampainya tgl 11 februari, gak sampai seminggu. Yang di pesan 16gb, tapi kapasitas penyimpanannya 14,3gb",08 Feb 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Kurang ramah. Packing rapih, dilapisi dengan babble, Pengiriman cepat (UPG) barang datang sebelum estimasi waktu. Tapi kurir JNEnya kurang ramah",19 Mei 2017,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"Packing bagus, real capacity, pengirimannya agak lama soalnya lama dipickup kurirnya. Smua bagus",24 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Bagus. Barang diterima dengan baik, packing rapi dengan bubble wrap. Tidak ad rusak sedikitpun dan berfungsi dengan baik. Thanks lazada",13 Jun 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"lumayan. barang diterima dg keadaan baik bisa lgs berfungsi tp kenapa pas saya cek cuma ada 14 GB yaa pdhl kosong (ini barang baru atau second ya???) .. sedikit kecewa sih tp lumayan drpd lumanyun, seharusnya harga bisa lbh murah krn memori berkurang sblm digunakan, tq.",25 Apr 2017,3,Lazada,Neutral,Harga,No,Elektronik,No
oke.. mantabs cepet sampe,31 Agu 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantap. Kasih nilai + untuk kurir nya pelayanan nya baik daerah klp gading barat the best sekitar tanah merah,12 Feb 2017,5,Lazada,Positive,Rasa,No,Elektronik,No
TOP BANGET. Flash udah sampe.. nggak sampe seminggu.. sudah sy gunakan sekarang. Bentuknya imut bagus sekali.. harga murah tapi tidak murahan. Makasih banyak,17 Jan 2017,4,Lazada,Positive,Harga,No,Elektronik,No
Gk masuk. Mau tanya gmna nih ini ko gk masuk sh ke hp saya. Kasih ktranganya donk biar kita gk saling kcewa. Brang udh nyampe dn rapi. Tp gk masuk sma hp saya. Kasih info ke gmail saya ahmadbaehaki200@gmail.com tanks lazada,01 Mar 2017,2,Lazada,Negative,Lainnya,No,Elektronik,No
"Nice Produk. Nice Product, terimanya juga cepat Tapi perlu dibuat desain baru lagi nih yang lebih futuristik & canggih agar tidak monoton Thanks Sandisk",23 Sep 2016,3,Lazada,Neutral,Bentuk,No,Elektronik,No
Sediih. Alhamdulillah udh nyampe cuma sehari ajh. Cepet bgt. Cuma syang usbnya g masuk untuk hp sya.. Hp xiomi 3 pro. Percuma dehh..,30 Sep 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
Recommended. Packingnya baik dan bagus biarpun pesanannya ukurannya kecil :-D waktu pengirimannya juga on time. recommended,30 Jun 2016,4,Lazada,Positive,Bentuk,No,Elektronik,No
"Barang belum sampai. Kepada seller, Barang belum saya terima, estimasi waktu sudah lewat dari kemarin. Lokasi saya di pandeglang banten. Mohon diperiksa pada expedisinya, karena biasanya sebelum2nya saya belanja di lazada tidak ada masalah dan tepat wktu.!!",23 Jun 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
