Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
alat bagus dan terjangkau sudah ada hepa dan uv,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
ternyata besar sekaliii tapi bagus ga nyesel sih kirimnya juga ga lama dari senin malam pesan jum at diantar tapi karena lagi di kantor reschedule ke sabtu deh,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
bagus semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
gampang rakitnya suaranya mantap bahannya kokoh desain elegan kualitas boleh diadu,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
bismillah semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
bisa muat banyak hemat listrik desainnya elegan ada garansi resmi,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
emng harus sabar ya karna delivered nya lumayan lama,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
pengiriman sangat lama capek nungguinnya,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
gambar jernih top abis di tempatku dapat channel,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
fitur terbaik ok sepadan dengan harga ok paket diterima dalam keadaan baik terima kasih shoppee,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
pengiriman sangat lambat,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
cuma bisa masuk channel dr mnc grup aja mungkin tetap harus antena luar dan booster,unknown,3,Multi-platform,Neutral,Lainnya,No,Elektronik,No
recomen banget dch produk ori pelayanannya juga bagus n cepet seller nya ramah pokoknya ok banget dch,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
mantap nyaman di pakai,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
mantaaaaap cuma live streaming soccer delay menit lama banget,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
barang original amp biaya pengiriman gratis,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
tv sesuai tapi pengiriman superr super lama sabar sabar aja dah adminnya juga slow respon ditnya pengirimannya jg gk jelas,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
co tgl feb diterima tgl maret,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pelapak tdk bisa di ajak diskusi sangat mengecewakan,unknown,2,Multi-platform,Negative,Lainnya,Yes,Perabotan,No
terima kasih bagus banget,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
alhamdulillah speakernya sudah sampai sudah di coba dan suaranya mantaappp makasih dan sukses terus buat sellernya ya,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
respon cepat packing aman selamat sampai tujuan,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
barang lama datang nya cs lamban jawab nya dr pihak expedisi bilang barang baru sampai gudang mereka kmrn di tanggal tp secara kwalitasnya tv nya bagus gak di ragukan lagi semoga next nya cs nya lebih aktif lagi biar gak banyak yg kecewa klo cs di omelin pelanggan omelin orang gudang nya yg ngurus pesanan barang ke expedisi terima kasih,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
gada respon penjual dan estimasi ga sesuai lamaaaaa bgtt not bad responnya hanya sistem disayangkan sekelas brg mahal dan brand ternama jelek bgt repson nya,unknown,2,Multi-platform,Negative,Harga,No,Lainnya,No
semoga awet mesin cucinya kualitas oke banget terimakasih,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang original mudah di pasang suaranya kaya bioskop mantap dah enggk kecewa,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
tttttttttop cuma lamaaaaa,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
kirain ada colokan buat antena juga salah beli ngga liat detail lgkp ny jd kl buat chanel tv ya msh butek hehe,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
baru kali ini order barang lama banget pengiriman ke tasikmalaya sampai hari,unknown,2,Multi-platform,Negative,Lainnya,No,Fashion,No
suaranya mantap desain elegan,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kondisi barang ok tapi pas dicoba bluetoothnya gak mau aktif apakah ada cara aktifinnya sebelumnya beli seri yg sama juga gak ada masalah lgsg tokcer mohon infonya min,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
udah dateng lama banget sih semingguan kurrinya gamau nganter krumah karena sendiri ya gapapa sih otomatis gotong sendiri barang bagus ori mantep dehhhh heheheh,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
alhamdulillah barang samapi dengan selamat terimakasih banyak belum di coba sih semoga aman hihihi,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
ok walau pengiriman lamaaaaa,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pendingin oke dan berfungsi dengan baik pengiriman cukup cepat dan gratis ongkirnya semoga awet ya,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
barang sesuai dengan pesanan dan berfungsi dengan baik tanpa kendala,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
mantap soundbar nya bisa disney vidio netflix mola semuanya lewat playstore,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
sepadan dengan harga barang bagus aku dah langganan barang bagus berpungsi,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
cuma pengiriman aj harus bisa lebih cepat kmrn pengiriman hari cukup lama klw mnrt saya,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
barang original thanks blibli dan sellers,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
fitur terbaik baik seusai sepadan dengan harga iyaaa pengiriman cepat packing dan barang aman,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
teri kasihh cepat rapihh oke,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
charger ya di pakai langsung mati g bisa di pakai lagi,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
lebih teliti lagi masalah alamat,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
kiriman cepat respon cepat dan seller ramah,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
akhir nya sampai juga hampir seminggu barangnya semua berfungsi gambar jernih soundbar nyaa menggelegar ga ada cacat sedikitpun kurir nyaa juga ramah terimakasih,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
pengiriman lama bisa hari,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
kualitas suaranya bagus resolusi gambar tajam sayangnya pengiriman lamaaa,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
sayang minus equalizer kl putar musik pakai usb mmc suaranya jadi ngga bagus beda jauh kl pake hp lewat bluetooth saya pakai poweramp apk suaranya baru menggelegar,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
seperti biasa udah kesekian kali order produk tetap baik dan higienis karena dikemas per dalam plastik yang gak dimiliki masker mahal macam n95 terima kasih banyak pasti order terus,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
alhamdulillah pesanan telah kami terima tp blm kami coba semoga mantul thanks blibli dan polytron,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
alhamdulillah sampai nya cepat pengemasan nya cepat juga semoga awet ngga ada yg kurang,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang bagus dan keren,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kalau ada tanpa bintang sy kasih tanpa bintang sama ni produk kesel bener beli brg baru berasa beli barang rosokan dr awal udah ber masalah brg nya gak beku,unknown,2,Multi-platform,Negative,Rasa,No,F&B,No
pengiriman lama resi tidak bisa dicek posisi barang tidak ketauan nanya cs tidak terlalu solutif,unknown,3,Multi-platform,Neutral,Lainnya,No,Elektronik,No
fitur terbaik aman,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
suaranya mantap bahannya kokoh,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
checkout hari jumat langsung diproses senin barang sampai tanpa cacat sedikitpun pengiriman super aman seller ramah menjawab setiap pertanyaan kulkasnya mewah keliatan elegan tengkyuu seller amp tokped bisa muat banyak barangnya original mutu terjamin sni ada garansi resmi gampang dipakai desainnya elegan hemat listrik penjualnya ramah banget proses pesanan cepat packaging aman packaging rapi respon penjualnya top,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang sesuai orderan dan di terima dalam keadaan baik cuma masalahnya dan semua yg beli pasti mengalami ini yg jual adminnya cuek dan sama sekali gak ada respon padahal official store pokoknya dalam hal pelayanan parah banget,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
fitur terbaik kualitas nya sangat baik suaranya nyaring modelnya keren harga sesuai polytron mang top,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
mantap terima kasih layanannya yang bagus,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
barang cakep cuma komunikasi penjual hrs diperbaiki chat ga pernah di balas sama sekali,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
respon pelayanan lambat sekali dan sangat jelek pengiriman sangat lama dan tidak jelas,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
harga murah dengan spek yg mantab rekomended untuk yg low budget,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
barang lengkap dan berfungsi dengan baik dapat chanel not bad,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
tv sampai nya lama trs klo kita chat beberapa x ga pernah respon di balas padahal online,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
pengiriman lama harus di komplain ke pihak toko pedia dulu baru di tanggapi itupun sudah batas hari terakhir komplain baru nongol penjualnya,unknown,2,Multi-platform,Negative,Lainnya,Yes,Perabotan,No
pengiriman cepat dan barang diterima dengan baik dan bermanfaat,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barang original respon dan service seller langsung plug n play ke antenna analog,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
fitur terbaik bagus sepadan dengan harga engga tauu dehh sepadan apa engga hahaha good lahh nyenengin ortu v,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
not recommended official store pengiriman toko gak jelas progres dan sampainya admin no reapons ketika ditanyakan kendala diarahkan ke service centre ini barang baru dan belum selesai transaksinya parah buang uang waktu dan energi,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
uap nya gk kluar jd kena nasi pelayanan gk banget seller jya slow respon bnr hampir sbagian chat gk di bls,unknown,2,Multi-platform,Negative,Rasa,No,Perabotan,No
fitur terbaik pengiriman cepat barang ori sepadan dengan harga suara mantap,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
pengiriman hari kerja chat gak pernah dibalas produk sesuai hanya ada noise,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
barang rekomendasi tapi tidak penjualnya chat tidak dibalas,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
bagus tapi respon pelapak kurang respon,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
barang original dr polytron hanya jangan harap chat nya di balas sma admin,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
sedikit kecewa ya sm official polytronnya pdhl ini toko aslinya tp dichat respon lambat di tanyain ini itu kadang dibls kadang gaada blsan disini saya pesan kulkas pas dtg minta dipasangkan sm kurirnya katanya gabisa dan gak ngerti apa apaan itu ditanya lg untuk cara pemakaian mesin cuci gatau,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
alhamdulillah pagi2 sekali bpk expedisinya datang lumayan cepat utk luar jabidetabek smg tdk ad kendala blm di coba smg berfungsi smw,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
alhmdllh barang sampe walaupun agak lama original kondisi baik dan bergaransi,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
fitur terbaik bagus sepadan dengan harga iya kulkas nya bagus bnget modelnya mewah dan elegan puas banget semoga masa pakai nya juga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
fitur terbaik baguss tapi blm di pasang sepadan dengan harga yaa,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
gak bisa di gunakan ke smart tv polytron,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
alhamdulillah sampai dengan selamat pengiriman lama banget,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
fitur terbaik ok sepadan dengan harga ok produk ok,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
kualitas barang bagus ya official wajarlah tp pengiriman lama krn ternyata stok baru ada dan diambil dari gudang yg lain kalo beralasan pengiriman hari mending gunakan jasa pengiriman lain yg lebih cepat,unknown,2,Multi-platform,Negative,Bentuk,No,Fashion,No
alhamdulillah akhirnya punya kulkas juga ga repot2 lg kalau makan ga abis bisa disimpan dikulkas freezer dingin bgt semoga berkah ya min dan sehat selalu,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
bagus sesuai pesanan dan lengkap dapet mola free 1th,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pengiriman lamaaaaaaa rencana buat hadiah agustusan gagal akirnya beli merk lain 3jam sampe,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
barang bagus gaada lecet cuma seller kurang responsif tolong di tingkatkan yaa thanks,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
pembelian pertama masker dibungkus ke plastik kecil ekslusif sehingga efisien dibawa bawa pembelian kedua tidak ada plastik kecil semua digabung ke plastik besar,unknown,2,Multi-platform,Negative,Bentuk,No,Kesehatan,No
respon penjual sangat baik waktu unboxing paket ternyata tempat pewanginya gak ada trus saya komplain minta kirim kekurangannya alhamdulillah setelah nunggu minggu lebih akhirnya dikirim juga kualitas produk baik produk original kecepatan pengiriman sangat baik,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
bisa muat banyak mutu terjamin sni barangnya original gampang dipakai penjualnya ramah banget desainnya elegan hemat listrik ada garansi resmi respon penjualnya top proses pesanan cepat packaging rapi packaging aman,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
dispenser bau plastik sudah di service tp malah setelah di servuce air panas tidak berfungsi dan setelah komplain lg tidak ada tanggapan,unknown,2,Multi-platform,Negative,Rasa,Yes,Elektronik,No
tolong keluhan saya di respon tiba2 mati sedang mendengar musik dan berulang ulang2,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
barang bagus pelayanan servis ok cuma adminnya aja slow respon kaya belum dikasih makan,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
sudah diterima dengan baik packing hanya wrap biasa untung aman pengiriman lebih lama terima kasih,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
produk bgs kemasan rapih wlw tidak ada buble dus ngga ada yg rusak segel aman atas bwh cuma yg bikin kcewa ngga ada balesan chat dri seller dan pengiriman berjalan lambat di maklum z lah lgi bnyk bner yg order kli,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
fitur terbaik top markotop udh puas beli disini,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
bagus alhamdulillah pengiriman aman dan barang nya berfungsi semua cuman evaluasi untuk admin semoga lebih responsif lagi kalo jawab chat karena harusnya untuk brand mall pelayanannya bisa lebih baik dari toko lain over all bagus thanks polytron,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
stb set top box nya tdk bisa di pakai beberapa kali komplen berbelit2 akhir nya di servic jga karna tdk bisa di tukar,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
happy banget produk bagus mudah dipakai dpt cashback gratis ongkir pula thanks yaa,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
laundry bag nya gak dikirim2 hahaha katanya proses pengiriman tp blm sampe ga sesuai sm gambar produk,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
pengiriman super duper lama sesama kab tangerang saja sampai hari pesan neuva ice di kirim yg pro bener2 seller yg gak bertanggung jawab wajib mikir ulang jika ingin memesan disini jgn tergiur harga lebih murah daripada sebelah mending beda mahal yg penting respon dan pengiriman cpat,unknown,2,Multi-platform,Negative,Harga,No,Elektronik,No
pengiriman lama produk ok,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pengiriman sangat lama padahal kirimannya dr bali saya tinggal di bali n juga lambat responnya dr polytron,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
mudah n ga ada kendala awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
alhamdulilah sampe nya sih kemarin cuma baru sempet videoin karena kan kulkas baru harus di diemin dulu beberapa jam jangan langsung di nyalain sekarang baru sempet untuk dingin alhamdulilah dingin kurirnya juga baik ramah tapi nyoba bikin ice batu dari jam siang sampe mlm blm jadi,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
suaranya mantap sayang pengirimannya lelet karena pakai kurir dari polytron dan tidak ada pilihan lain untuk pakai kurir yg terpercaya pesan jan sampai tgl feb padahal jarak deket tidak direkomendasikan untuk yg ingin barang cepat sampai,unknown,2,Multi-platform,Negative,Rasa,No,Elektronik,Yes
dari gudangnya mah cepat cuma adminnya slow respon klo ngandelin admin respon mah gak jadi beli klo yg gak sabar mah untuk barang mantab semoga awet,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
belum di pasang tapi sudah sampai dengan selamat ke tujuan,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
sampai dengan seeeeeelaaaaamaaaat bagusssssss banget sih iniiiiiii,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang oke channel semua channel disini tapi soal pengiriman apa ga bisa input nomor resi yang bisa ditracking berhubung ujung2nya masih pake jasa ekspedisi juga,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
fitur terbaik bagus sepadan dengan harga sesuai barang cepat sampai cuma hari kurir nya jg ramah,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
barang bagus cuma negatifnya admin nya gk respon apa2 saat ditanya tracking gk update di tokopedia saran saya admin nya yg fast respon saat ditanya harga mahal tpi adminnya kurang bagus responnya malah dicuekin,unknown,2,Multi-platform,Negative,Harga,No,Elektronik,No
allhmdulillah dtg dgn slamat tnpa cacat tpi blom di coba mudh2an amaann,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
its ok barang bener ori kurir ramah meskipun dtgnya lama tapi alhamdulillah brg nya ga ngecewain trimakasih polytron,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
mantap lah product ini,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
respon cepet barang ok pengiriman ok moga awet barangnya laris usahanya terima kasih seller mantap,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
barang bagus tpi sayang pengiriman lamaaaa,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
produk sampai dgn aman tidak ada yang penyok atau rusak kurir nya juga ramah banget sampe ny sekitar hari dari hari pemesanan sudah d coba langsung dingin thanks semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang sudah sampai dengan selat sesuai pesanan respon cepat terima kasih,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
sdh diterima paket lengkap sesuai deskripsi tapi belum di tes fungsionalnya pesan hari senin paket diterima jumat untuk ukuran official store agak lambat sih proses pelayanannya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barangnya sih bagus nyampe ditujuan juga aman tapi pengirimannya luamaaaaaa banget sebenernya ga masalah ya pengiriman lama saya bisa sabar masalah utamanya adalah adminnya ga responsif banget ditanyain ga dijawab cuma dikasih jawaban templete doang setidaknya kalo emang kemaren kepotong libur lebaran dijelasin dong jadi kan pembeli ga harap2 cemas sama barangnya tolong hire admin yg baru aja biar pelayanannya bisa lebih memuaskan thanks,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,Yes
fitur terbaik bagus terimakasih polytron semoga awet dan membantu meringankan pekerjaan rumah,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
ga perlu ribet pake stb lg semoga awet selama lamanya hari baru nyampe dan nyampenya jam pagi kasian kurirnya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
product polytron sudah tidak perlu diragukan lagi hanya saja saya kecewa dengan pengirimannya yg lama hampir minggu,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
produk bagus suara mantab walau pengiriman agak lama,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
mesin cuci bagus berfungsi tapi pengiriman nya lamaaaaaaa banget dan instalasi dilakukan sendiri semoga barang nya awet,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
ada garansi resmi desainnya elegan packaging aman,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang original semua mulus pengemasan sangat baik sehingga barang aman sampe tujuan semua berfungsi dengan baik kurirnya baik dan sopan terimakasih kak semoga bisa jadi langganan,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
alhamdulillah paket sudah dateng barang original maaf gk sempet di photo terimakasih seller,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kualitas suaranya bagus ringan tapi kokoh order tgl pebruari barang sampai tgl maret pesan disini khusus buat yg tidak butuh cepat mudah2an awet tv nya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
produk bagus amp ori admin respon gitu aja,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
awet bagus mantap tv sharp input,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
tinggal tingkatkan lagi pengirimannya,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pengiriman lama banget dan ga cocok bwat resseler sudah dinote tidak berikan invoice malah konsumen diberikan invoice,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
mantap belanja disini berkali kali puas,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
masukan untuk polytron official untuk memperbaiki management penjualan di merchant free ongkir yang jadi kelebihan harus diikuti sistem dan managemen yang lebih baik sudah langganan beli di official jangan sampai langganan kabur ke brand lain,unknown,2,Multi-platform,Negative,Harga,No,Elektronik,No
bagus n murah cm mungkin yg butuh cpt ga bs sabar dl minggu untuk cianjur,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
barang bagus perpindahan antar channel cepat dan uinya simple cuman sayang ada bug pada saat searching channel secara otomatis tiba tiba freeze dan stbnya mati cukup mengganggu tapi bisa teratasi dengan pencarian channel secara manual,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
masker bagus dan sesuai deskripsi,unknown,5,Multi-platform,Positive,Bentuk,No,Kesehatan,No
baru sekali pakai langsung mati subwofeer nya,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
oke banget fiturnya canggih gampang dipakai,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pengiriman cepat dan rapi thanks,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pengiriman dari kurir toko lama banget infonya juga tidak terupdate sudah sampai mana barang lengkap sesuai deskripsi tapi remote nya tidak bisa digunakan harus tukar di toko service polytron baru bisa dipakai,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
saya beli produk ketika mesin cuci di coba dioperasikan sesuai petunjuk buku panduan ke mesin cuci baru tersebut masalahnya sama bagian penggilingan baju dan pengering tidak mau berputar hanya dengung saja gimana ini polytron tanggung jawabnya,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
fitur terbaik bagus sepadan dengan harga sepadan barang sudah sampai cepat kilat bagus bagus bgt,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
berfungsi dengan baik semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
tidak ada respon penjual setelah barang di kirim status online tapi tdk di balas di saat pengajuan komplain baru di kirim,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
akhirnya yg di tunggu datang jg order dari tanggal nov dan baru di proses tgl lanjut pengiriman tdk terdeteksi dan terima tanggal nov malam fitur chat tdk ada guna krn dari awal tdk di jwb sama sekali bisa ada respon hanya di diskusi dan jwb seadanya sampai harus kirim email ke cs baru bsknya ada notif sms baru drop di sicpt tgl semoga kedepan pelayananya lebih baik dan lebih responsif terhadap pembeli packing pun hanya di bungkus plastik saja jgn sampai merusak nama besar perusahaan,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
sesuai dengan pesanan kekuranganya hanya pengirimanya yg lama,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
kualitas suaranya bagus desain ramping desain elegan ada banyak fiturnya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
alhamdulillah sampai juga order tgl nyampek tgl kurang lbh seminggu lah ya baru prtama ini beli barang elektronik online awalnya agak was was juga karna pengiriman gak update tp pas dateng alhamdulillah barang gada yg rusak cacat nyuci juga jadi lebih ringan terima kasih,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
produk original pengiriman cepat bapa kurirnya juga baik ramah seller nya juga baik respon bgt recommended bgt,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang sudah diterima pelanggan mudah mudahan puas cuma untuk pengiriman lama minggu hari baru diproses slow respon juga,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang sesuai tp pengiriman untuk kurir tiba2 dtg jam pagi tanpa kabar dan buru2 harusnya ada prosesur untuk kontak penerima terlebih dahulu,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
puas pokoknya terima kasih,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
sebelum kirim harusnya barang di packing dulu di bungkus pakai plastik atau bubble wrap bukan polosan kyk gitu saya tidak fotokan karena sama statusnya dengan barang yg saya komplain,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
tv dah sampai proses ga terlalu lama cmn official storenya slowrespon ringan tapi kokoh desain ramping proses pesanan cepat packaging rapi,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
packing kurang rapi seperti ada retak,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
top nasinya jadi pulen dan enak,unknown,5,Multi-platform,Positive,Rasa,No,F&B,No
ok pengiriman cepat mudahean awet thx,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
brg sudh smpe tetapi tidk berfungsi mesin menyala tpi mesin tidak berputar admin d chat tidak merespon mhon tnggapannya min,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
siiip barang tiba dengan aman dan dapat berfungsi dengan baik semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barangnya original desainnya oke,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
fitur terbaik aq blm coba mudah an awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
alhamdulillah bagus juga hpnya mewah sempet bingung cara buka casingnya si,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
fitur terbaik baik aman pengiriman cepat kulkas keadaan baru dan baik sesuai sepadan dengan harga relevan,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
respon penjual sangat cepat kualitasnya bagus recomended seller,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
proses pengemasan lamaaa pun pengirimannya pengemasan pun tanpa bubble seadanya dus produk untungnya aman tanpa kerusakan,unknown,3,Multi-platform,Neutral,Lainnya,No,Elektronik,No
produk ok cuma tracking pengiriman yg tidak jelas dan lama,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
